1473092291 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1475011907 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1475017051 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1475173503 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1475182136 0 0 0 0 0 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0
1475182185 0 0 0 0 0 4 1 0 0 0 0 0 1 0 0 0 0 0 0 0
1475182324 0 0 0 0 0 4 1 0 0 0 0 0 2 0 0 0 0 0 0 0
1475183959 0 0 0 0 0 4 1 0 0 0 0 0 3 0 0 0 0 0 0 0
1475184543 0 0 0 1 0 4 1 0 0 0 0 0 3 0 0 0 0 0 0 0
1475190057 0 0 0 1 0 4 1 0 0 0 0 0 4 0 0 0 0 0 0 0
1475190281 0 0 0 2 0 4 1 0 0 0 0 0 4 0 0 0 0 0 0 0
1475190323 0 0 0 2 0 5 1 0 0 0 0 0 4 0 0 0 0 0 0 0
1475190404 0 0 0 2 0 6 1 0 0 0 0 0 4 0 0 0 0 0 0 0
1475192168 0 0 1 2 0 6 1 0 0 0 0 0 4 0 0 0 0 0 0 0
1475192317 0 0 2 2 0 6 1 0 0 0 0 0 4 0 0 0 0 0 0 0
1475430904 0 0 2 2 0 7 1 0 0 0 0 0 4 0 0 0 0 0 0 0
1475463670 0 0 2 2 0 7 1 0 1 0 0 0 4 0 0 0 0 0 0 0
1475612671 0 0 2 2 0 8 1 0 1 0 0 0 4 0 0 0 0 0 0 0
1475614129 0 0 2 2 0 8 1 0 2 0 0 0 4 0 0 0 0 0 0 0
1475614641 0 0 2 3 0 8 1 0 2 0 0 0 4 0 0 0 0 0 0 0
1475622911 0 0 2 3 0 9 1 0 2 0 0 0 4 0 0 0 0 0 0 0
1475623001 0 0 2 3 0 10 1 0 2 0 0 0 4 0 0 0 0 0 0 0
1475623003 0 0 2 4 0 10 1 0 2 0 0 0 4 0 0 0 0 0 0 0
1475792608 0 0 2 5 0 10 1 0 2 0 0 0 4 0 0 0 0 0 0 0
1475794904 0 0 2 6 0 10 1 0 2 0 0 0 4 0 0 0 0 0 0 0
1475795289 0 0 2 6 0 11 1 0 2 0 0 0 4 0 0 0 0 0 0 0
1475795630 0 0 3 6 0 11 1 0 2 0 0 0 4 0 0 0 0 0 0 0
1475795636 0 0 3 7 0 11 1 0 2 0 0 0 4 0 0 0 0 0 0 0
1475795954 0 0 4 7 0 11 1 0 2 0 0 0 4 0 0 0 0 0 0 0
1475796435 0 0 5 7 0 11 1 0 2 0 0 0 4 0 0 0 0 0 0 0
1475796527 0 0 6 7 0 11 1 0 2 0 0 0 4 0 0 0 0 0 0 0
1475964647 0 0 6 7 0 11 1 0 2 0 0 0 5 0 0 0 0 0 0 0
